mineral,year,ytd_flag,non_china_supplier_count,non_china_value_usd,hhi_value_0_1,hhi_value_0_10000,hts_codes,denominator_scope,data_status
uranium_thorium,2025,true,1,199477899.0,1.0,10000.0,2612,non_china_members_of_selected_18_partners,reported
uranium_thorium,2026,true,1,219271099.0,1.0,10000.0,2612,non_china_members_of_selected_18_partners,reported
zinc,1993,false,8,474826371.0,0.7967445339,7967.4453,7901,non_china_members_of_selected_18_partners,reported
zinc,1994,false,9,572141349.0,0.7469693118,7469.6931,7901,non_china_members_of_selected_18_partners,reported
zinc,1995,false,10,621784648.0,0.6807994668,6807.9947,7901,non_china_members_of_selected_18_partners,reported
zinc,1996,false,7,612722509.0,0.7884606261,7884.6063,7901,non_china_members_of_selected_18_partners,reported
zinc,1997,false,10,753059205.0,0.7074153398,7074.1534,7901,non_china_members_of_selected_18_partners,reported
zinc,1998,false,10,661363142.0,0.7418059886,7418.0599,7901,non_china_members_of_selected_18_partners,reported
zinc,1999,false,9,720814553.0,0.713940164,7139.4016,7901,non_china_members_of_selected_18_partners,reported
zinc,2000,false,8,820414187.0,0.6345542316,6345.5423,7901,non_china_members_of_selected_18_partners,reported
zinc,2001,false,8,521396930.0,0.7354052587,7354.0526,7901,non_china_members_of_selected_18_partners,reported
zinc,2002,false,8,511913855.0,0.798487918,7984.8792,7901,non_china_members_of_selected_18_partners,reported
zinc,2003,false,8,481965130.0,0.8739671188,8739.6712,7901,non_china_members_of_selected_18_partners,reported
zinc,2004,false,7,658883276.0,0.7528339491,7528.3395,7901,non_china_members_of_selected_18_partners,reported
zinc,2005,false,7,707746382.0,0.7196300647,7196.3006,7901,non_china_members_of_selected_18_partners,reported
zinc,2006,false,8,1679390304.0,0.6399941301,6399.9413,7901,non_china_members_of_selected_18_partners,reported
zinc,2007,false,8,1831006595.0,0.8999526881,8999.5269,7901,non_china_members_of_selected_18_partners,reported
zinc,2008,false,8,1188746879.0,0.9917768325,9917.7683,7901,non_china_members_of_selected_18_partners,reported
zinc,2009,false,7,881129848.0,0.9877139184,9877.1392,7901,non_china_members_of_selected_18_partners,reported
zinc,2010,false,8,1145560036.0,0.9474125275,9474.1253,7901,non_china_members_of_selected_18_partners,reported
zinc,2011,false,9,1190738427.0,0.8594554843,8594.5548,7901,non_china_members_of_selected_18_partners,reported
zinc,2012,false,7,1046034874.0,0.8633469371,8633.4694,7901,non_china_members_of_selected_18_partners,reported
zinc,2013,false,8,1089618529.0,0.8107106526,8107.1065,7901,non_china_members_of_selected_18_partners,reported
zinc,2014,false,5,1334514106.0,0.6153188686,6153.1887,7901,non_china_members_of_selected_18_partners,reported
zinc,2015,false,7,1246330226.0,0.7014479404,7014.4794,7901,non_china_members_of_selected_18_partners,reported
zinc,2016,false,7,1165225759.0,0.8685323496,8685.3235,7901,non_china_members_of_selected_18_partners,reported
zinc,2017,false,6,1479970454.0,0.6494950349,6494.9503,7901,non_china_members_of_selected_18_partners,reported
zinc,2018,false,8,1682681561.0,0.9592242444,9592.2424,7901,non_china_members_of_selected_18_partners,reported
zinc,2019,false,7,1464001888.0,0.9342609922,9342.6099,7901,non_china_members_of_selected_18_partners,reported
zinc,2020,false,7,1224986311.0,0.8770889624,8770.8896,7901,non_china_members_of_selected_18_partners,reported
zinc,2021,false,7,1574690120.0,0.8086704087,8086.7041,7901,non_china_members_of_selected_18_partners,reported
zinc,2022,false,8,2014062013.0,0.5496166161,5496.1662,7901,non_china_members_of_selected_18_partners,reported
zinc,2023,false,8,1622372850.0,0.5418018895,5418.0189,7901,non_china_members_of_selected_18_partners,reported
zinc,2024,false,9,1279933884.0,0.7895195879,7895.1959,7901,non_china_members_of_selected_18_partners,reported
zinc,2025,false,8,1390077020.0,0.7227754564,7227.7546,7901,non_china_members_of_selected_18_partners,reported
zinc,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
zinc,1993,true,7,203120876.0,0.7924953085,7924.9531,7901,non_china_members_of_selected_18_partners,reported
zinc,1994,true,8,222217192.0,0.8187692262,8187.6923,7901,non_china_members_of_selected_18_partners,reported
zinc,1995,true,8,294917955.0,0.6161177388,6161.1774,7901,non_china_members_of_selected_18_partners,reported
zinc,1996,true,5,268019174.0,0.8186436907,8186.4369,7901,non_china_members_of_selected_18_partners,reported
zinc,1997,true,7,274495653.0,0.7630722411,7630.7224,7901,non_china_members_of_selected_18_partners,reported
zinc,1998,true,9,273062452.0,0.7976527953,7976.528,7901,non_china_members_of_selected_18_partners,reported
zinc,1999,true,8,299959353.0,0.6680634559,6680.6346,7901,non_china_members_of_selected_18_partners,reported
zinc,2000,true,8,356057358.0,0.6294716791,6294.7168,7901,non_china_members_of_selected_18_partners,reported
zinc,2001,true,7,251908482.0,0.7669016864,7669.0169,7901,non_china_members_of_selected_18_partners,reported
zinc,2002,true,7,213824868.0,0.7646954226,7646.9542,7901,non_china_members_of_selected_18_partners,reported
zinc,2003,true,6,204667557.0,0.8489637506,8489.6375,7901,non_china_members_of_selected_18_partners,reported
zinc,2004,true,6,281267988.0,0.6848061024,6848.061,7901,non_china_members_of_selected_18_partners,reported
zinc,2005,true,4,338358709.0,0.7725808057,7725.8081,7901,non_china_members_of_selected_18_partners,reported
zinc,2006,true,7,506373160.0,0.6549105592,6549.1056,7901,non_china_members_of_selected_18_partners,reported
zinc,2007,true,6,777571748.0,0.8073290673,8073.2907,7901,non_china_members_of_selected_18_partners,reported
zinc,2008,true,3,619669735.0,0.9999122502,9999.1225,7901,non_china_members_of_selected_18_partners,reported
zinc,2009,true,3,279479370.0,0.9977971747,9977.9717,7901,non_china_members_of_selected_18_partners,reported
zinc,2010,true,6,561379915.0,0.9641855945,9641.8559,7901,non_china_members_of_selected_18_partners,reported
zinc,2011,true,9,511153526.0,0.9244138121,9244.1381,7901,non_china_members_of_selected_18_partners,reported
zinc,2012,true,5,452034501.0,0.8655107122,8655.1071,7901,non_china_members_of_selected_18_partners,reported
zinc,2013,true,7,476350425.0,0.7881690968,7881.691,7901,non_china_members_of_selected_18_partners,reported
zinc,2014,true,4,579104944.0,0.4900007445,4900.0074,7901,non_china_members_of_selected_18_partners,reported
zinc,2015,true,5,525026534.0,0.7253644889,7253.6449,7901,non_china_members_of_selected_18_partners,reported
zinc,2016,true,5,436209938.0,0.7489805311,7489.8053,7901,non_china_members_of_selected_18_partners,reported
zinc,2017,true,6,805769544.0,0.527111189,5271.1119,7901,non_china_members_of_selected_18_partners,reported
zinc,2018,true,6,777127786.0,0.955152941,9551.5294,7901,non_china_members_of_selected_18_partners,reported
zinc,2019,true,6,647802791.0,0.9832863539,9832.8635,7901,non_china_members_of_selected_18_partners,reported
zinc,2020,true,4,519674043.0,0.8544427841,8544.4278,7901,non_china_members_of_selected_18_partners,reported
zinc,2021,true,7,616315262.0,0.8866033321,8866.0333,7901,non_china_members_of_selected_18_partners,reported
zinc,2022,true,4,755328729.0,0.9223796241,9223.7962,7901,non_china_members_of_selected_18_partners,reported
zinc,2023,true,8,876103307.0,0.3878766308,3878.7663,7901,non_china_members_of_selected_18_partners,reported
zinc,2024,true,6,539050260.0,0.7834184859,7834.1849,7901,non_china_members_of_selected_18_partners,reported
zinc,2025,true,5,536121266.0,0.7864087396,7864.0874,7901,non_china_members_of_selected_18_partners,reported
zinc,2026,true,6,624035286.0,0.8341516736,8341.5167,7901,non_china_members_of_selected_18_partners,reported
